image_name,camera,captured_at,source_path,selected_path,size_bytes
belen_titan_03_2026-03-23_103102.jpg,03,2026-03-23 10:31:02,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-23\belen_titan_03_2026-03-23_103102.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_colab_20260408\selected_images\belen_titan_03_2026-03-23_103102.jpg,1169182
belen_titan_04_2026-03-23_103129.jpg,04,2026-03-23 10:31:29,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-23\belen_titan_04_2026-03-23_103129.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_colab_20260408\selected_images\belen_titan_04_2026-03-23_103129.jpg,766900
belen_titan_05_2026-03-23_103134.jpg,05,2026-03-23 10:31:34,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-23\belen_titan_05_2026-03-23_103134.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_colab_20260408\selected_images\belen_titan_05_2026-03-23_103134.jpg,1216751
belen_titan_06_2026-03-23_103140.jpg,06,2026-03-23 10:31:40,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-23\belen_titan_06_2026-03-23_103140.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_colab_20260408\selected_images\belen_titan_06_2026-03-23_103140.jpg,876030
belen_titan_07_2026-03-23_103156.jpg,07,2026-03-23 10:31:56,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-23\belen_titan_07_2026-03-23_103156.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_colab_20260408\selected_images\belen_titan_07_2026-03-23_103156.jpg,960317
belen_titan_08_2026-03-23_103201.jpg,08,2026-03-23 10:32:01,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-23\belen_titan_08_2026-03-23_103201.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_colab_20260408\selected_images\belen_titan_08_2026-03-23_103201.jpg,896636
belen_titan_01_2026-03-23_105032.jpg,01,2026-03-23 10:50:32,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-23\belen_titan_01_2026-03-23_105032.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_colab_20260408\selected_images\belen_titan_01_2026-03-23_105032.jpg,445874
belen_titan_03_2026-03-23_105036.jpg,03,2026-03-23 10:50:36,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-23\belen_titan_03_2026-03-23_105036.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_colab_20260408\selected_images\belen_titan_03_2026-03-23_105036.jpg,1094690
belen_titan_04_2026-03-23_105041.jpg,04,2026-03-23 10:50:41,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-23\belen_titan_04_2026-03-23_105041.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_colab_20260408\selected_images\belen_titan_04_2026-03-23_105041.jpg,994529
belen_titan_05_2026-03-23_105046.jpg,05,2026-03-23 10:50:46,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-23\belen_titan_05_2026-03-23_105046.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_colab_20260408\selected_images\belen_titan_05_2026-03-23_105046.jpg,1311464
belen_titan_06_2026-03-23_105052.jpg,06,2026-03-23 10:50:52,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-23\belen_titan_06_2026-03-23_105052.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_colab_20260408\selected_images\belen_titan_06_2026-03-23_105052.jpg,1085989
