image_name,camera,captured_at,source_path,selected_path,size_bytes
belen_titan_07_2026-03-18_125143.jpg,07,2026-03-18 12:51:43,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-18\belen_titan_07_2026-03-18_125143.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_actual_20260408\selected_images\belen_titan_07_2026-03-18_125143.jpg,739174
belen_titan_08_2026-03-18_125148.jpg,08,2026-03-18 12:51:48,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-18\belen_titan_08_2026-03-18_125148.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_actual_20260408\selected_images\belen_titan_08_2026-03-18_125148.jpg,977154
belen_titan_01_2026-03-18_130619.jpg,01,2026-03-18 13:06:19,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-18\belen_titan_01_2026-03-18_130619.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_actual_20260408\selected_images\belen_titan_01_2026-03-18_130619.jpg,337605
belen_titan_03_2026-03-18_130624.jpg,03,2026-03-18 13:06:24,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-18\belen_titan_03_2026-03-18_130624.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_actual_20260408\selected_images\belen_titan_03_2026-03-18_130624.jpg,788703
belen_titan_04_2026-03-18_130630.jpg,04,2026-03-18 13:06:30,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-18\belen_titan_04_2026-03-18_130630.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_actual_20260408\selected_images\belen_titan_04_2026-03-18_130630.jpg,963106
belen_titan_05_2026-03-18_130636.jpg,05,2026-03-18 13:06:36,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-18\belen_titan_05_2026-03-18_130636.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_actual_20260408\selected_images\belen_titan_05_2026-03-18_130636.jpg,878338
belen_titan_06_2026-03-18_130642.jpg,06,2026-03-18 13:06:42,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-18\belen_titan_06_2026-03-18_130642.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_actual_20260408\selected_images\belen_titan_06_2026-03-18_130642.jpg,830250
belen_titan_07_2026-03-18_130647.jpg,07,2026-03-18 13:06:47,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-18\belen_titan_07_2026-03-18_130647.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_actual_20260408\selected_images\belen_titan_07_2026-03-18_130647.jpg,733719
belen_titan_08_2026-03-18_130653.jpg,08,2026-03-18 13:06:53,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-18\belen_titan_08_2026-03-18_130653.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_actual_20260408\selected_images\belen_titan_08_2026-03-18_130653.jpg,829424
belen_titan_01_2026-03-18_132119.jpg,01,2026-03-18 13:21:19,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-18\belen_titan_01_2026-03-18_132119.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_actual_20260408\selected_images\belen_titan_01_2026-03-18_132119.jpg,337432
